,0,1,2,3
0,200.0,200.0,0.909253478050232,3.0
1,300.0,300.0,0.9407100081443788,4.0
2,50.0,50.0,0.9148268103599548,4.0
3,50.0,300.0,0.9332804083824158,4.0
4,300.0,50.0,0.9059373294493357,4.0
5,181.57894736842098,50.0,0.8747901320457458,4.0
6,63.157894736842096,168.42105263157896,0.9082730412483216,2.0
7,300.0,168.42105263157896,0.9060232639312744,4.0
8,168.42105263157896,300.0,0.8970104455947876,4.0
9,142.10526315789474,128.94736842105266,0.9079062938690186,2.0
10,234.21052631578945,115.78947368421049,0.8846240043640137,4.0
11,115.7894736842105,234.21052631578945,0.8984240293502808,3.0
12,247.36842105263162,260.5263157894736,0.9409964680671692,4.0
13,115.7894736842105,50.0,0.8899545073509216,4.0
14,50.0,234.21052631578945,0.92450213432312,4.0
15,300.0,234.21052631578945,0.896892249584198,4.0
16,50.0,102.63157894736841,0.9127669930458068,4.0
17,247.36842105263162,50.0,0.9109376072883606,4.0
18,300.0,102.63157894736841,0.9160260558128356,4.0
19,102.63157894736841,300.0,0.9216185212135316,4.0
20,234.21052631578945,300.0,0.9068465828895568,4.0
21,247.36842105263162,181.578947368421,0.9375107288360596,3.0
22,128.94736842105266,181.578947368421,0.921808898448944,4.0
23,181.57894736842104,89.47368421052632,0.9082431197166443,4.0
24,168.42105263157896,247.36842105263156,0.9345123171806335,2.0
25,194.73684210526315,142.10526315789474,0.8916882872581482,4.0
26,89.47368421052632,102.63157894736841,0.8900894522666931,4.0
27,155.26315789473682,50.0,0.8849552273750305,4.0
28,300.0,63.1578947368421,0.9145210385322571,3.0
29,194.73684210526315,50.0,0.8640241026878357,4.0
30,181.57894736842104,50.0,0.9035929441452026,4.0
31,89.47368421052632,50.0,0.9152173399925232,2.0
32,221.05263157894737,89.47368421052632,0.9072191715240479,2.0
33,142.10526315789474,50.0,0.9185336232185364,4.0
34,207.89473684210526,50.0,0.9035366773605347,4.0
